DriverNumber,Driver,TeamName,GridPosition,FinishPosition,Points,Status,Laps,Year,Race,avg_temp,avg_rainfall,is_wet_race,DNF
14,ALO,Aston Martin,10.0,12.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
24,ZHO,Kick Sauber,15.0,13.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
18,STR,Aston Martin,14.0,14.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
3,RIC,RB,18.0,15.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
77,BOT,Kick Sauber,12.0,16.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
20,MAG,Haas F1 Team,16.0,17.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
23,ALB,Williams,20.0,18.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
22,TSU,RB,17.0,19.0,0.0,Lapped,65.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
2,SAR,Williams,19.0,20.0,0.0,Lapped,64.0,2024,Spanish Grand Prix,24.132467532467533,0.006493506493506494,1,1
63,RUS,Mercedes,3.0,1.0,25.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
81,PIA,McLaren,7.0,2.0,18.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
55,SAI,Ferrari,4.0,3.0,15.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
44,HAM,Mercedes,5.0,4.0,12.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
1,VER,Red Bull Racing,1.0,5.0,10.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
27,HUL,Haas F1 Team,9.0,6.0,8.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
11,PER,Red Bull Racing,8.0,7.0,6.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
20,MAG,Haas F1 Team,12.0,8.0,4.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
3,RIC,RB,11.0,9.0,2.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
10,GAS,Alpine,13.0,10.0,1.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
16,LEC,Ferrari,6.0,11.0,0.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
31,OCO,Alpine,10.0,12.0,0.0,Finished,71.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,0
18,STR,Aston Martin,17.0,13.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
22,TSU,RB,14.0,14.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
23,ALB,Williams,16.0,15.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
77,BOT,Kick Sauber,18.0,16.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
24,ZHO,Kick Sauber,20.0,17.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
14,ALO,Aston Martin,15.0,18.0,0.0,Lapped,70.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
2,SAR,Williams,19.0,19.0,0.0,Lapped,69.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
4,NOR,McLaren,2.0,20.0,0.0,Lapped,64.0,2024,Austrian Grand Prix,29.42587412587413,0.006993006993006993,1,1
44,HAM,Mercedes,2.0,1.0,25.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
1,VER,Red Bull Racing,4.0,2.0,18.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
4,NOR,McLaren,3.0,3.0,15.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
81,PIA,McLaren,5.0,4.0,12.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
55,SAI,Ferrari,7.0,5.0,11.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
27,HUL,Haas F1 Team,6.0,6.0,8.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
18,STR,Aston Martin,8.0,7.0,6.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
14,ALO,Aston Martin,10.0,8.0,4.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
23,ALB,Williams,9.0,9.0,2.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
22,TSU,RB,13.0,10.0,1.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
2,SAR,Williams,12.0,11.0,0.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
20,MAG,Haas F1 Team,17.0,12.0,0.0,Finished,52.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,0
3,RIC,RB,15.0,13.0,0.0,Lapped,51.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
16,LEC,Ferrari,11.0,14.0,0.0,Lapped,51.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
77,BOT,Kick Sauber,16.0,15.0,0.0,Lapped,51.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
31,OCO,Alpine,18.0,16.0,0.0,Lapped,50.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
11,PER,Red Bull Racing,20.0,17.0,0.0,Lapped,50.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
24,ZHO,Kick Sauber,14.0,18.0,0.0,Lapped,50.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
63,RUS,Mercedes,1.0,19.0,0.0,Retired,33.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
10,GAS,Alpine,19.0,20.0,0.0,Did not start,0.0,2024,British Grand Prix,15.77074829931973,0.3469387755102041,1,1
81,PIA,McLaren,2.0,1.0,25.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
4,NOR,McLaren,1.0,2.0,18.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
44,HAM,Mercedes,5.0,3.0,15.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
16,LEC,Ferrari,6.0,4.0,12.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
1,VER,Red Bull Racing,3.0,5.0,10.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
55,SAI,Ferrari,4.0,6.0,8.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
11,PER,Red Bull Racing,16.0,7.0,6.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
63,RUS,Mercedes,17.0,8.0,5.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
22,TSU,RB,10.0,9.0,2.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
18,STR,Aston Martin,8.0,10.0,1.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
14,ALO,Aston Martin,7.0,11.0,0.0,Finished,70.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,0
3,RIC,RB,9.0,12.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
27,HUL,Haas F1 Team,11.0,13.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
23,ALB,Williams,13.0,14.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
20,MAG,Haas F1 Team,15.0,15.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
77,BOT,Kick Sauber,12.0,16.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
2,SAR,Williams,14.0,17.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
31,OCO,Alpine,19.0,18.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
24,ZHO,Kick Sauber,18.0,19.0,0.0,Lapped,69.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
10,GAS,Alpine,20.0,20.0,0.0,Retired,33.0,2024,Hungarian Grand Prix,28.82387096774194,0.0,0,1
44,HAM,Mercedes,3.0,1.0,25.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
81,PIA,McLaren,5.0,2.0,18.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
16,LEC,Ferrari,1.0,3.0,15.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
1,VER,Red Bull Racing,11.0,4.0,12.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
4,NOR,McLaren,4.0,5.0,10.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
55,SAI,Ferrari,7.0,6.0,8.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
11,PER,Red Bull Racing,2.0,7.0,7.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
14,ALO,Aston Martin,8.0,8.0,4.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
31,OCO,Alpine,9.0,9.0,2.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
3,RIC,RB,13.0,10.0,1.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
18,STR,Aston Martin,15.0,11.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
23,ALB,Williams,10.0,12.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
10,GAS,Alpine,12.0,13.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
20,MAG,Haas F1 Team,17.0,14.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
77,BOT,Kick Sauber,14.0,15.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
22,TSU,RB,20.0,16.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
2,SAR,Williams,18.0,17.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
27,HUL,Haas F1 Team,16.0,18.0,0.0,Finished,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,0
24,ZHO,Kick Sauber,19.0,19.0,0.0,Retired,5.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,1
63,RUS,Mercedes,6.0,20.0,0.0,Disqualified,44.0,2024,Belgian Grand Prix,21.32846715328467,0.0,0,1
4,NOR,McLaren,1.0,1.0,26.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
1,VER,Red Bull Racing,2.0,2.0,18.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
16,LEC,Ferrari,6.0,3.0,15.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
81,PIA,McLaren,3.0,4.0,12.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
55,SAI,Ferrari,10.0,5.0,10.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
11,PER,Red Bull Racing,5.0,6.0,8.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
63,RUS,Mercedes,4.0,7.0,6.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
44,HAM,Mercedes,14.0,8.0,4.0,Finished,72.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,0
10,GAS,Alpine,9.0,9.0,2.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
14,ALO,Aston Martin,7.0,10.0,1.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
27,HUL,Haas F1 Team,12.0,11.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
3,RIC,RB,13.0,12.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
18,STR,Aston Martin,8.0,13.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
23,ALB,Williams,19.0,14.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
31,OCO,Alpine,15.0,15.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
2,SAR,Williams,18.0,16.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
22,TSU,RB,11.0,17.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
20,MAG,Haas F1 Team,20.0,18.0,0.0,Lapped,71.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
77,BOT,Kick Sauber,16.0,19.0,0.0,Lapped,70.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
24,ZHO,Kick Sauber,17.0,20.0,0.0,Lapped,70.0,2024,Dutch Grand Prix,19.00588235294118,0.0,0,1
16,LEC,Ferrari,4.0,1.0,25.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
81,PIA,McLaren,2.0,2.0,18.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
4,NOR,McLaren,1.0,3.0,16.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
55,SAI,Ferrari,5.0,4.0,12.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
44,HAM,Mercedes,6.0,5.0,10.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
1,VER,Red Bull Racing,7.0,6.0,8.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
63,RUS,Mercedes,3.0,7.0,6.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
11,PER,Red Bull Racing,8.0,8.0,4.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
23,ALB,Williams,9.0,9.0,2.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
20,MAG,Haas F1 Team,13.0,10.0,1.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
14,ALO,Aston Martin,11.0,11.0,0.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
43,COL,Williams,18.0,12.0,0.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
3,RIC,RB,12.0,13.0,0.0,Finished,53.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,0
31,OCO,Alpine,15.0,14.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
10,GAS,Alpine,14.0,15.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
77,BOT,Kick Sauber,19.0,16.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
27,HUL,Haas F1 Team,10.0,17.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
24,ZHO,Kick Sauber,20.0,18.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
18,STR,Aston Martin,17.0,19.0,0.0,Lapped,52.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
22,TSU,RB,16.0,20.0,0.0,Retired,7.0,2024,Italian Grand Prix,33.1015037593985,0.0,0,1
81,PIA,McLaren,2.0,1.0,25.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
16,LEC,Ferrari,1.0,2.0,18.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
63,RUS,Mercedes,5.0,3.0,15.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
4,NOR,McLaren,15.0,4.0,13.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
1,VER,Red Bull Racing,6.0,5.0,10.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
14,ALO,Aston Martin,7.0,6.0,8.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
23,ALB,Williams,9.0,7.0,6.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
43,COL,Williams,8.0,8.0,4.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
44,HAM,Mercedes,19.0,9.0,2.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
50,BEA,Haas F1 Team,10.0,10.0,1.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
27,HUL,Haas F1 Team,12.0,11.0,0.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
10,GAS,Alpine,18.0,12.0,0.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
3,RIC,RB,14.0,13.0,0.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
24,ZHO,Kick Sauber,17.0,14.0,0.0,Finished,51.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,0
31,OCO,Alpine,20.0,15.0,0.0,Lapped,50.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
77,BOT,Kick Sauber,16.0,16.0,0.0,Lapped,50.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
11,PER,Red Bull Racing,4.0,17.0,0.0,Retired,49.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
55,SAI,Ferrari,3.0,18.0,0.0,Retired,49.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
18,STR,Aston Martin,13.0,19.0,0.0,Retired,45.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
22,TSU,RB,11.0,20.0,0.0,Retired,14.0,2024,Azerbaijan Grand Prix,26.70592105263158,0.0,0,1
4,NOR,McLaren,1.0,1.0,25.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
1,VER,Red Bull Racing,2.0,2.0,18.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
81,PIA,McLaren,5.0,3.0,15.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
63,RUS,Mercedes,4.0,4.0,12.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
16,LEC,Ferrari,9.0,5.0,10.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
44,HAM,Mercedes,3.0,6.0,8.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
55,SAI,Ferrari,10.0,7.0,6.0,Finished,62.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,0
14,ALO,Aston Martin,7.0,8.0,4.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
27,HUL,Haas F1 Team,6.0,9.0,2.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
11,PER,Red Bull Racing,13.0,10.0,1.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
43,COL,Williams,12.0,11.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
22,TSU,RB,8.0,12.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
31,OCO,Alpine,15.0,13.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
18,STR,Aston Martin,17.0,14.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
24,ZHO,Kick Sauber,20.0,15.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
77,BOT,Kick Sauber,19.0,16.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
10,GAS,Alpine,18.0,17.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
3,RIC,RB,16.0,18.0,0.0,Lapped,61.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
20,MAG,Haas F1 Team,14.0,19.0,0.0,Retired,57.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
23,ALB,Williams,11.0,20.0,0.0,Retired,15.0,2024,Singapore Grand Prix,30.786250000000003,0.0,0,1
16,LEC,Ferrari,4.0,1.0,25.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
55,SAI,Ferrari,3.0,2.0,18.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
1,VER,Red Bull Racing,2.0,3.0,15.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
4,NOR,McLaren,1.0,4.0,12.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
81,PIA,McLaren,5.0,5.0,10.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
63,RUS,Mercedes,20.0,6.0,8.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
11,PER,Red Bull Racing,9.0,7.0,6.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
27,HUL,Haas F1 Team,11.0,8.0,4.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
30,LAW,RB,19.0,9.0,2.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
43,COL,Williams,15.0,10.0,1.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
20,MAG,Haas F1 Team,8.0,11.0,0.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
10,GAS,Alpine,6.0,12.0,0.0,Finished,56.0,2024,United States Grand Prix,28.12129032258064,0.0,0,0
14,ALO,Aston Martin,7.0,13.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
22,TSU,RB,10.0,14.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
18,STR,Aston Martin,13.0,15.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
23,ALB,Williams,14.0,16.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
77,BOT,Kick Sauber,16.0,17.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
31,OCO,Alpine,12.0,18.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
24,ZHO,Kick Sauber,18.0,19.0,0.0,Lapped,55.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
44,HAM,Mercedes,17.0,20.0,0.0,Retired,1.0,2024,United States Grand Prix,28.12129032258064,0.0,0,1
1,VER,Red Bull,17.0,1.0,26.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
31,OCO,Alpine F1 Team,4.0,2.0,18.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
10,GAS,Alpine F1 Team,13.0,3.0,15.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
63,RUS,Mercedes,2.0,4.0,12.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
16,LEC,Ferrari,6.0,5.0,10.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
4,NOR,McLaren,1.0,6.0,8.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
22,TSU,RB F1 Team,3.0,7.0,6.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
81,PIA,McLaren,8.0,8.0,4.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
30,LAW,RB F1 Team,5.0,9.0,2.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
44,HAM,Mercedes,14.0,10.0,1.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
11,PER,Red Bull,12.0,11.0,0.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
50,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
77,BOT,Sauber,11.0,13.0,0.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
14,ALO,Aston Martin,9.0,14.0,0.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
24,ZHO,Sauber,19.0,15.0,0.0,Finished,69.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,0
55,SAI,Ferrari,20.0,16.0,0.0,Retired,38.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,1
43,COL,Williams,16.0,17.0,0.0,Retired,30.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,1
23,ALB,Williams,7.0,18.0,0.0,Did not start,0.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,1
18,STR,Aston Martin,10.0,19.0,0.0,Did not start,0.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,1
27,HUL,Haas F1 Team,18.0,20.0,0.0,Disqualified,0.0,2024,São Paulo Grand Prix,21.662686567164172,0.582089552238806,1,1
1,VER,Red Bull,2.0,1.0,25.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
16,LEC,Ferrari,5.0,2.0,18.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
81,PIA,McLaren,4.0,3.0,15.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
63,RUS,Mercedes,1.0,4.0,12.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
10,GAS,Alpine F1 Team,11.0,5.0,10.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
55,SAI,Ferrari,7.0,6.0,8.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
14,ALO,Aston Martin,8.0,7.0,6.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
24,ZHO,Sauber,12.0,8.0,4.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
20,MAG,Haas F1 Team,10.0,9.0,2.0,Finished,57.0,2024,Qatar Grand Prix,18.926490066225167,0.0,0,0
